target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
1643,2003,interact hierarch dimens. order. explor.,2452,-0.176229865768,11.4459502343,-10.0742079337,-6.39414781381,5.06300119144,-7.59771847062,
1643,2003,interact hierarch dimens. order. explor.,1749,-0.176229865768,11.4459502343,-10.0742079337,-6.39414781381,5.06300119144,-7.59771847062,
1644,2003,effect visual.,2716,-1.72876043429,-16.3186576272,-7.55283336224,-3.77198096536,0.378515576568,9.37016396548,
1644,2003,effect visual.,2726,-1.72876043429,-16.3186576272,-7.55283336224,-3.77198096536,0.378515576568,9.37016396548,
1644,2003,effect visual.,2132,-1.72876043429,-16.3186576272,-7.55283336224,-3.77198096536,0.378515576568,9.37016396548,
1644,2003,effect visual.,2526,-1.72876043429,-16.3186576272,-7.55283336224,-3.77198096536,0.378515576568,9.37016396548,
1645,2003,moiregraph. radial focus+context visual. interact. graph.,1941,-5.62201903499,8.40802776697,-6.79562067501,3.69060604864,4.92626674429,0.3515820266,
1645,2003,moiregraph. radial focus+context visual. interact. graph.,2220,-5.62201903499,8.40802776697,-6.79562067501,3.69060604864,4.92626674429,0.3515820266,
1645,2003,moiregraph. radial focus+context visual. interact. graph.,2317,-5.62201903499,8.40802776697,-6.79562067501,3.69060604864,4.92626674429,0.3515820266,
1645,2003,moiregraph. radial focus+context visual. interact. graph.,1841,-5.62201903499,8.40802776697,-6.79562067501,3.69060604864,4.92626674429,0.3515820266,
1645,2003,moiregraph. radial focus+context visual. interact. graph.,1749,-5.62201903499,8.40802776697,-6.79562067501,3.69060604864,4.92626674429,0.3515820266,
1647,2003,smooth. effici zoom. pan.,1650,-12.6721316916,-7.38025641963,-8.12824065775,0.953495021414,4.43074635313,-10.7306391458,
1649,2003,arc. email. thread. visual.,1739,-12.3959561054,-15.9114680369,-9.84897610636,-0.810389785399,9.10338171106,5.38296596084,
1649,2003,arc. email. thread. visual.,1839,-12.3959561054,-15.9114680369,-9.84897610636,-0.810389785399,9.10338171106,5.38296596084,
1650,2003,multilevel. call. larg softwar.,1751,-0.746524101649,5.43240271931,-7.60053450316,5.77043052519,6.52334505462,-13.0326663869,
1650,2003,multilevel. call. larg softwar.,1647,-0.746524101649,5.43240271931,-7.60053450316,5.77043052519,6.52334505462,-13.0326663869,
1650,2003,multilevel. call. larg softwar.,2685,-0.746524101649,5.43240271931,-7.60053450316,5.77043052519,6.52334505462,-13.0326663869,
1651,2003,visual. label data use linear transform.,1737,8.37333677967,3.6930149847,-6.6114309675,-0.292368568871,0.366788744785,9.39288975317,
1651,2003,visual. label data use linear transform.,1848,8.37333677967,3.6930149847,-6.6114309675,-0.292368568871,0.366788744785,9.39288975317,
1651,2003,visual. label data use linear transform.,1735,8.37333677967,3.6930149847,-6.6114309675,-0.292368568871,0.366788744785,9.39288975317,
1652,2003,visual. large-scal custom. satisfact. parallel coordin. tree.,2685,-2.25949247008,-2.29891523239,-9.39422240029,4.19338708446,4.73136580792,0.0143738475301,
1652,2003,visual. large-scal custom. satisfact. parallel coordin. tree.,2726,-2.25949247008,-2.29891523239,-9.39422240029,4.19338708446,4.73136580792,0.0143738475301,
1652,2003,visual. large-scal custom. satisfact. parallel coordin. tree.,1847,-2.25949247008,-2.29891523239,-9.39422240029,4.19338708446,4.73136580792,0.0143738475301,
1652,2003,visual. large-scal custom. satisfact. parallel coordin. tree.,1843,-2.25949247008,-2.29891523239,-9.39422240029,4.19338708446,4.73136580792,0.0143738475301,
1653,2003,minimum span. pathfind.,1843,-15.3818571627,-14.2700937124,-9.09609044308,6.26150386381,6.68931459673,-13.0156950263,
1653,2003,minimum span. pathfind.,1756,-15.3818571627,-14.2700937124,-9.09609044308,6.26150386381,6.68931459673,-13.0156950263,
1653,2003,minimum span. pathfind.,2115,-15.3818571627,-14.2700937124,-9.09609044308,6.26150386381,6.68931459673,-13.0156950263,
1654,2003,flow. visual.,2080,1.64228549508,-13.7589354591,-1.62737253557,0.398906534414,-5.54631073749,-7.91001702963,
1654,2003,flow. visual.,2259,1.64228549508,-13.7589354591,-1.62737253557,0.398906534414,-5.54631073749,-7.91001702963,
1655,2003,constraint-bas techniqu. haptic volum. explor.,1870,-13.2786972414,7.40885728867,2.17004109045,-5.56100817187,1.34159801659,2.86727942096,
1655,2003,constraint-bas techniqu. haptic volum. explor.,2007,-13.2786972414,7.40885728867,2.17004109045,-5.56100817187,1.34159801659,2.86727942096,
1655,2003,constraint-bas techniqu. haptic volum. explor.,2326,-13.2786972414,7.40885728867,2.17004109045,-5.56100817187,1.34159801659,2.86727942096,
1656,2003,framework.,1911,-4.85131112071,0.318546019792,-3.7622768733,-3.03037672156,-0.266610815237,-6.31854636253,
1656,2003,framework.,2091,-4.85131112071,0.318546019792,-3.7622768733,-3.03037672156,-0.266610815237,-6.31854636253,
1656,2003,framework.,2193,-4.85131112071,0.318546019792,-3.7622768733,-3.03037672156,-0.266610815237,-6.31854636253,
1656,2003,framework.,2009,-4.85131112071,0.318546019792,-3.7622768733,-3.03037672156,-0.266610815237,-6.31854636253,
1656,2003,framework.,1899,-4.85131112071,0.318546019792,-3.7622768733,-3.03037672156,-0.266610815237,-6.31854636253,
1656,2003,framework.,1985,-4.85131112071,0.318546019792,-3.7622768733,-3.03037672156,-0.266610815237,-6.31854636253,
1657,2003,frequency-sensit point. hierarchi.,1819,-9.10094063897,-2.81291015354,1.14308573214,-3.3242376092,-5.91927328009,7.95718630123,
1657,2003,frequency-sensit point. hierarchi.,1907,-9.10094063897,-2.81291015354,1.14308573214,-3.3242376092,-5.91927328009,7.95718630123,
1657,2003,frequency-sensit point. hierarchi.,1766,-9.10094063897,-2.81291015354,1.14308573214,-3.3242376092,-5.91927328009,7.95718630123,
1657,2003,frequency-sensit point. hierarchi.,1911,-9.10094063897,-2.81291015354,1.14308573214,-3.3242376092,-5.91927328009,7.95718630123,
1657,2003,frequency-sensit point. hierarchi.,1899,-9.10094063897,-2.81291015354,1.14308573214,-3.3242376092,-5.91927328009,7.95718630123,
1657,2003,frequency-sensit point. hierarchi.,1805,-9.10094063897,-2.81291015354,1.14308573214,-3.3242376092,-5.91927328009,7.95718630123,
1658,2003,multi-resolut. data. structur.,2163,11.2218758497,9.90005064105,-6.5049838622,-5.25162526714,-2.06701692052,1.11582647432,
1658,2003,multi-resolut. data. structur.,2013,11.2218758497,9.90005064105,-6.5049838622,-5.25162526714,-2.06701692052,1.11582647432,
1659,2003,novel interfac. higher-dimension classif. volum.,2169,-14.1357232263,8.74870691699,-1.28948696351,-6.92748437424,-7.14645685121,-0.761990879672,
1659,2003,novel interfac. higher-dimension classif. volum.,1901,-14.1357232263,8.74870691699,-1.28948696351,-6.92748437424,-7.14645685121,-0.761990879672,
1659,2003,novel interfac. higher-dimension classif. volum.,2057,-14.1357232263,8.74870691699,-1.28948696351,-6.92748437424,-7.14645685121,-0.761990879672,
1659,2003,novel interfac. higher-dimension classif. volum.,2285,-14.1357232263,8.74870691699,-1.28948696351,-6.92748437424,-7.14645685121,-0.761990879672,
1659,2003,novel interfac. higher-dimension classif. volum.,2353,-14.1357232263,8.74870691699,-1.28948696351,-6.92748437424,-7.14645685121,-0.761990879672,
1660,2003,texture-bas framework. spacetime-coher visual. time-depend vector.,1902,-4.13120556221,1.40397743531,-1.56687772586,0.502229676806,2.80792342988,-12.758984053,
1660,2003,texture-bas framework. spacetime-coher visual. time-depend vector.,2093,-4.13120556221,1.40397743531,-1.56687772586,0.502229676806,2.80792342988,-12.758984053,
1661,2003,visual explor. process. analysi. internet.,1778,9.72308970086,1.81803870081,-8.36575504817,0.623108085994,9.17876298745,5.92835337494,
1662,2003,analysi.,2050,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2174,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2236,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2262,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2504,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2083,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2052,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2178,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2586,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2471,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2641,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1662,2003,analysi.,2418,10.8719632011,-0.575565546083,-3.57696323396,-3.85244554086,-3.54776189497,-2.48544523463,
1663,2003,acceler. gpu-bas volum.,2069,-13.277970014,8.11560604717,-5.07286000412,-7.60795423655,-5.14765918511,7.73440184052,
1663,2003,acceler. gpu-bas volum.,2233,-13.277970014,8.11560604717,-5.07286000412,-7.60795423655,-5.14765918511,7.73440184052,
1663,2003,acceler. gpu-bas volum.,2530,-13.277970014,8.11560604717,-5.07286000412,-7.60795423655,-5.14765918511,7.73440184052,
1663,2003,acceler. gpu-bas volum.,1807,-13.277970014,8.11560604717,-5.07286000412,-7.60795423655,-5.14765918511,7.73440184052,
1664,2003,adapt design. global opac. transfer. function. direct volum. render.,2285,-10.9336409819,11.9699163598,-7.30465573812,-2.49885684614,-4.40013708872,-5.72942385599,
1664,2003,adapt design. global opac. transfer. function. direct volum. render.,2353,-10.9336409819,11.9699163598,-7.30465573812,-2.49885684614,-4.40013708872,-5.72942385599,
1665,2003,advanc. planar reform. flatten.,1787,-14.4595085831,-12.4819814407,-6.50848698901,1.31648467736,3.10271832998,-14.9701268828,
1665,2003,advanc. planar reform. flatten.,1886,-14.4595085831,-12.4819814407,-6.50848698901,1.31648467736,3.10271832998,-14.9701268828,
1665,2003,advanc. planar reform. flatten.,1929,-14.4595085831,-12.4819814407,-6.50848698901,1.31648467736,3.10271832998,-14.9701268828,
1666,2003,appearance-preserv view-depend visual.,2171,-8.50392338657,0.540091433001,-10.9200623061,6.34236000499,0.967778789711,-13.0592299636,
1666,2003,appearance-preserv view-depend visual.,2091,-8.50392338657,0.540091433001,-10.9200623061,6.34236000499,0.967778789711,-13.0592299636,
1666,2003,appearance-preserv view-depend visual.,2193,-8.50392338657,0.540091433001,-10.9200623061,6.34236000499,0.967778789711,-13.0592299636,
1666,2003,appearance-preserv view-depend visual.,2096,-8.50392338657,0.540091433001,-10.9200623061,6.34236000499,0.967778789711,-13.0592299636,
1666,2003,appearance-preserv view-depend visual.,1816,-8.50392338657,0.540091433001,-10.9200623061,6.34236000499,0.967778789711,-13.0592299636,
1667,2003,chameleon. interact texture-bas render. framework. three-dimension vector.,2365,-6.03451399849,9.92875525003,0.736673396573,-0.684510610801,-5.90452266152,7.93247474128,
1667,2003,chameleon. interact texture-bas render. framework. three-dimension vector.,2547,-6.03451399849,9.92875525003,0.736673396573,-0.684510610801,-5.90452266152,7.93247474128,
1667,2003,chameleon. interact texture-bas render. framework. three-dimension vector.,2564,-6.03451399849,9.92875525003,0.736673396573,-0.684510610801,-5.90452266152,7.93247474128,
1667,2003,chameleon. interact texture-bas render. framework. three-dimension vector.,2593,-6.03451399849,9.92875525003,0.736673396573,-0.684510610801,-5.90452266152,7.93247474128,
1667,2003,chameleon. interact texture-bas render. framework. three-dimension vector.,2359,-6.03451399849,9.92875525003,0.736673396573,-0.684510610801,-5.90452266152,7.93247474128,
1667,2003,chameleon. interact texture-bas render. framework. three-dimension vector.,2283,-6.03451399849,9.92875525003,0.736673396573,-0.684510610801,-5.90452266152,7.93247474128,
1668,2003,clifford. convolut. pattern. vector.,1962,-16.7489763314,-20.1907668861,1.565462229,-0.558649738246,-5.52900209898,-7.88302769613,
1668,2003,clifford. convolut. pattern. vector.,2296,-16.7489763314,-20.1907668861,1.565462229,-0.558649738246,-5.52900209898,-7.88302769613,
1669,2003,compress. domain. volum.,2050,-12.6439769559,9.79432948156,-1.42196793609,-4.17522118245,-5.92040107057,7.94874672325,
1669,2003,compress. domain. volum.,1805,-12.6439769559,9.79432948156,-1.42196793609,-4.17522118245,-5.92040107057,7.94874672325,
1669,2003,compress. domain. volum.,1920,-12.6439769559,9.79432948156,-1.42196793609,-4.17522118245,-5.92040107057,7.94874672325,
1669,2003,compress. domain. volum.,1791,-12.6439769559,9.79432948156,-1.42196793609,-4.17522118245,-5.92040107057,7.94874672325,
1669,2003,compress. domain. volum.,1807,-12.6439769559,9.79432948156,-1.42196793609,-4.17522118245,-5.92040107057,7.94874672325,
1669,2003,compress. domain. volum.,1901,-12.6439769559,9.79432948156,-1.42196793609,-4.17522118245,-5.92040107057,7.94874672325,
1671,2003,gener algorithm.,1990,-13.9882510996,-5.1007174794,-10.1545861702,-0.64207310717,0.622109440604,-10.3467786647,
1671,2003,gener algorithm.,2269,-13.9882510996,-5.1007174794,-10.1545861702,-0.64207310717,0.622109440604,-10.3467786647,
1671,2003,gener algorithm.,2340,-13.9882510996,-5.1007174794,-10.1545861702,-0.64207310717,0.622109440604,-10.3467786647,
1671,2003,gener algorithm.,2361,-13.9882510996,-5.1007174794,-10.1545861702,-0.64207310717,0.622109440604,-10.3467786647,
1671,2003,gener algorithm.,2456,-13.9882510996,-5.1007174794,-10.1545861702,-0.64207310717,0.622109440604,-10.3467786647,
1671,2003,gener algorithm.,2677,-13.9882510996,-5.1007174794,-10.1545861702,-0.64207310717,0.622109440604,-10.3467786647,
1671,2003,gener algorithm.,2248,-13.9882510996,-5.1007174794,-10.1545861702,-0.64207310717,0.622109440604,-10.3467786647,
1671,2003,gener algorithm.,1868,-13.9882510996,-5.1007174794,-10.1545861702,-0.64207310717,0.622109440604,-10.3467786647,
1672,2003,curvature-bas transfer. direct volum. render.,1999,-10.896371628,11.3069976819,-1.39493229536,-6.96495428093,-5.14802140982,6.49130159588,
1672,2003,curvature-bas transfer. direct volum. render.,1800,-10.896371628,11.3069976819,-1.39493229536,-6.96495428093,-5.14802140982,6.49130159588,
1672,2003,curvature-bas transfer. direct volum. render.,2430,-10.896371628,11.3069976819,-1.39493229536,-6.96495428093,-5.14802140982,6.49130159588,
1672,2003,curvature-bas transfer. direct volum. render.,2027,-10.896371628,11.3069976819,-1.39493229536,-6.96495428093,-5.14802140982,6.49130159588,
1672,2003,curvature-bas transfer. direct volum. render.,2474,-10.896371628,11.3069976819,-1.39493229536,-6.96495428093,-5.14802140982,6.49130159588,
1672,2003,curvature-bas transfer. direct volum. render.,1815,-10.896371628,11.3069976819,-1.39493229536,-6.96495428093,-5.14802140982,6.49130159588,
1674,2003,multi-valu flow. color. textur.,2112,1.89854245618,-11.2669435675,-0.395647092265,-5.40976690861,-2.25962159598,0.641302362785,
1674,2003,multi-valu flow. color. textur.,2259,1.89854245618,-11.2669435675,-0.395647092265,-5.40976690861,-2.25962159598,0.641302362785,
1674,2003,multi-valu flow. color. textur.,2338,1.89854245618,-11.2669435675,-0.395647092265,-5.40976690861,-2.25962159598,0.641302362785,
1674,2003,multi-valu flow. color. textur.,1795,1.89854245618,-11.2669435675,-0.395647092265,-5.40976690861,-2.25962159598,0.641302362785,
1674,2003,multi-valu flow. color. textur.,2365,1.89854245618,-11.2669435675,-0.395647092265,-5.40976690861,-2.25962159598,0.641302362785,
1674,2003,multi-valu flow. color. textur.,2209,1.89854245618,-11.2669435675,-0.395647092265,-5.40976690861,-2.25962159598,0.641302362785,
1674,2003,multi-valu flow. color. textur.,2149,1.89854245618,-11.2669435675,-0.395647092265,-5.40976690861,-2.25962159598,0.641302362785,
1675,2003,empti space. skip. occlus. texture-bas volum.,2618,-13.1988797094,8.15377422237,-4.91965481853,0.797171485366,-1.66852054399,-4.80037857106,
1675,2003,empti space. skip. occlus. texture-bas volum.,1901,-13.1988797094,8.15377422237,-4.91965481853,0.797171485366,-1.66852054399,-4.80037857106,
1675,2003,empti space. skip. occlus. texture-bas volum.,1663,-13.1988797094,8.15377422237,-4.91965481853,0.797171485366,-1.66852054399,-4.80037857106,
1675,2003,empti space. skip. occlus. texture-bas volum.,2090,-13.1988797094,8.15377422237,-4.91965481853,0.797171485366,-1.66852054399,-4.80037857106,
1675,2003,empti space. skip. occlus. texture-bas volum.,1766,-13.1988797094,8.15377422237,-4.91965481853,0.797171485366,-1.66852054399,-4.80037857106,
1676,2003,surfac.,1787,-16.9601387683,-8.28460215007,-7.90533403534,0.955160273806,0.370811374103,9.35000416917,
1677,2003,extract. volum.,1790,-14.526256944,9.52454956595,-7.64718366542,-0.256400269582,0.0759341773907,-10.6192936447,
1677,2003,extract. volum.,2013,-14.526256944,9.52454956595,-7.64718366542,-0.256400269582,0.0759341773907,-10.6192936447,
1677,2003,extract. volum.,1990,-14.526256944,9.52454956595,-7.64718366542,-0.256400269582,0.0759341773907,-10.6192936447,
1679,2003,fast. volum. segment. simultan visual. hardwar.,1698,-15.0869451535,8.55692229709,-7.3876222656,-0.533023006652,-0.0962622588541,-4.71755550128,
1680,2003,feature-sensit subdivis. isosurfac. reconstruct.,1864,-16.0682661971,-2.5947386504,-4.99118103808,-3.35834895461,2.45567766227,-14.1642340824,
1680,2003,feature-sensit subdivis. isosurfac. reconstruct.,2367,-16.0682661971,-2.5947386504,-4.99118103808,-3.35834895461,2.45567766227,-14.1642340824,
1681,2003,feature-spac analysi.,2091,10.8657716614,-0.545747355456,0.338383837335,-3.68393712637,0.67338915206,-4.64475884081,
1681,2003,feature-spac analysi.,2193,10.8657716614,-0.545747355456,0.338383837335,-3.68393712637,0.67338915206,-4.64475884081,
1681,2003,feature-spac analysi.,1901,10.8657716614,-0.545747355456,0.338383837335,-3.68393712637,0.67338915206,-4.64475884081,
1681,2003,feature-spac analysi.,2285,10.8657716614,-0.545747355456,0.338383837335,-3.68393712637,0.67338915206,-4.64475884081,
1682,2003,gaussian transfer. multi-field volum. visual.,2069,-7.41355062548,6.75645833325,-1.39358276536,-6.96589322607,-5.68961668116,7.57923705731,
1682,2003,gaussian transfer. multi-field volum. visual.,1984,-7.41355062548,6.75645833325,-1.39358276536,-6.96589322607,-5.68961668116,7.57923705731,
1682,2003,gaussian transfer. multi-field volum. visual.,1869,-7.41355062548,6.75645833325,-1.39358276536,-6.96589322607,-5.68961668116,7.57923705731,
1683,2003,hardware-bas nonlinear filter. segment. high-level shade.,1800,-8.9293733395,2.54497819981,0.186615735414,-1.55630129017,0.0728294573833,-4.88920146303,
1683,2003,hardware-bas nonlinear filter. segment. high-level shade.,1833,-8.9293733395,2.54497819981,0.186615735414,-1.55630129017,0.0728294573833,-4.88920146303,
1683,2003,hardware-bas nonlinear filter. segment. high-level shade.,2053,-8.9293733395,2.54497819981,0.186615735414,-1.55630129017,0.0728294573833,-4.88920146303,
1684,2003,hardware-bas ray. cast.,1984,-13.9463172258,1.24488209045,-5.08806115049,-7.7717862873,-7.38952030192,-0.493406028724,
1685,2003,heart-muscl. fiber. reconstruct. diffus. tensor. mri.,1817,-18.4949872168,-11.0217063899,3.03263139478,-3.58706424517,0.662947017929,-12.2622986288,
1685,2003,heart-muscl. fiber. reconstruct. diffus. tensor. mri.,2359,-18.4949872168,-11.0217063899,3.03263139478,-3.58706424517,0.662947017929,-12.2622986288,
1686,2003,hierarch cluster. unstructur volumetr scalar.,1891,0.735354708385,-6.54231368735,-2.66221826431,7.42757743783,2.04708204441,-15.5566086926,
1686,2003,hierarch cluster. unstructur volumetr scalar.,2186,0.735354708385,-6.54231368735,-2.66221826431,7.42757743783,2.04708204441,-15.5566086926,
1686,2003,hierarch cluster. unstructur volumetr scalar.,2061,0.735354708385,-6.54231368735,-2.66221826431,7.42757743783,2.04708204441,-15.5566086926,
1686,2003,hierarch cluster. unstructur volumetr scalar.,2367,0.735354708385,-6.54231368735,-2.66221826431,7.42757743783,2.04708204441,-15.5566086926,
1686,2003,hierarch cluster. unstructur volumetr scalar.,1791,0.735354708385,-6.54231368735,-2.66221826431,7.42757743783,2.04708204441,-15.5566086926,
1687,2003,hierarch splat.,2234,-6.60076540849,-7.05503895399,1.07919990628,-3.34741717532,-5.91355610009,7.94760839566,
1687,2003,hierarch splat.,1777,-6.60076540849,-7.05503895399,1.07919990628,-3.34741717532,-5.91355610009,7.94760839566,
1687,2003,hierarch splat.,2101,-6.60076540849,-7.05503895399,1.07919990628,-3.34741717532,-5.91355610009,7.94760839566,
1687,2003,hierarch splat.,1893,-6.60076540849,-7.05503895399,1.07919990628,-3.34741717532,-5.91355610009,7.94760839566,
1687,2003,hierarch splat.,1910,-6.60076540849,-7.05503895399,1.07919990628,-3.34741717532,-5.91355610009,7.94760839566,
1687,2003,hierarch splat.,1791,-6.60076540849,-7.05503895399,1.07919990628,-3.34741717532,-5.91355610009,7.94760839566,
1688,2003,high dimension direct render. time-vari volumetr.,1901,0.341068813978,2.31686988779,-6.13260950177,-0.651702751352,-6.04817899424,7.37005924159,
1688,2003,high dimension direct render. time-vari volumetr.,2555,0.341068813978,2.31686988779,-6.13260950177,-0.651702751352,-6.04817899424,7.37005924159,
1688,2003,high dimension direct render. time-vari volumetr.,2597,0.341068813978,2.31686988779,-6.13260950177,-0.651702751352,-6.04817899424,7.37005924159,
1689,2003,high-qual two-level volum. render. consum. hardwar.,2167,-10.096907446,8.41681153768,-7.66597404234,-3.63032203198,-5.14857612563,6.49278990081,
1689,2003,high-qual two-level volum. render. consum. hardwar.,1663,-10.096907446,8.41681153768,-7.66597404234,-3.63032203198,-5.14857612563,6.49278990081,
1689,2003,high-qual two-level volum. render. consum. hardwar.,1815,-10.096907446,8.41681153768,-7.66597404234,-3.63032203198,-5.14857612563,6.49278990081,
1689,2003,high-qual two-level volum. render. consum. hardwar.,2027,-10.096907446,8.41681153768,-7.66597404234,-3.63032203198,-5.14857612563,6.49278990081,
1691,2003,hybrid segment. explor.,1992,3.11856872602,8.19744908822,-6.58027582025,0.510183422849,-2.06480808501,1.09832691181,
