target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
1762,2002,case. studi. multiresolut. visual. local rainfal. weather. radar.,2461,7.43117331475,-15.4018003924,-6.91937619108,0.428133109701,-3.35916864306,-4.54563821668,
1762,2002,case. studi. multiresolut. visual. local rainfal. weather. radar.,2272,7.43117331475,-15.4018003924,-6.91937619108,0.428133109701,-3.35916864306,-4.54563821668,
1762,2002,case. studi. multiresolut. visual. local rainfal. weather. radar.,1994,7.43117331475,-15.4018003924,-6.91937619108,0.428133109701,-3.35916864306,-4.54563821668,
1763,2002,case. studi. gener librari. low-cost polychromat passiv. stereo.,2082,8.01378093535,-15.5855048563,-9.43774208788,0.513099774343,4.60562888856,-17.4154123446,
1764,2002,model. visual. explor. process.,1778,3.69453045072,6.85385804987,-9.92341567903,-0.67114987077,3.33710365564,-5.37556700678,
1764,2002,model. visual. explor. process.,2122,3.69453045072,6.85385804987,-9.92341567903,-0.67114987077,3.33710365564,-5.37556700678,
1764,2002,model. visual. explor. process.,2077,3.69453045072,6.85385804987,-9.92341567903,-0.67114987077,3.33710365564,-5.37556700678,
1764,2002,model. visual. explor. process.,2418,3.69453045072,6.85385804987,-9.92341567903,-0.67114987077,3.33710365564,-5.37556700678,
1764,2002,model. visual. explor. process.,2550,3.69453045072,6.85385804987,-9.92341567903,-0.67114987077,3.33710365564,-5.37556700678,
1764,2002,model. visual. explor. process.,2583,3.69453045072,6.85385804987,-9.92341567903,-0.67114987077,3.33710365564,-5.37556700678,
1764,2002,model. visual. explor. process.,2417,3.69453045072,6.85385804987,-9.92341567903,-0.67114987077,3.33710365564,-5.37556700678,
1764,2002,model. visual. explor. process.,2471,3.69453045072,6.85385804987,-9.92341567903,-0.67114987077,3.33710365564,-5.37556700678,
1765,2002,multiphas. approach. surfac. simplif.,1865,-16.7448040942,-9.22337169293,-6.23113638084,-1.8802999471,3.63322643221,-16.5196817831,
1765,2002,multiphas. approach. surfac. simplif.,1891,-16.7448040942,-9.22337169293,-6.23113638084,-1.8802999471,3.63322643221,-16.5196817831,
1765,2002,multiphas. approach. surfac. simplif.,2195,-16.7448040942,-9.22337169293,-6.23113638084,-1.8802999471,3.63322643221,-16.5196817831,
1765,2002,multiphas. approach. surfac. simplif.,2163,-16.7448040942,-9.22337169293,-6.23113638084,-1.8802999471,3.63322643221,-16.5196817831,
1766,2002,new object-ord ray-cast. algorithm.,1907,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1766,2002,new object-ord ray-cast. algorithm.,1869,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1766,2002,new object-ord ray-cast. algorithm.,2069,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1766,2002,new object-ord ray-cast. algorithm.,2161,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1766,2002,new object-ord ray-cast. algorithm.,1979,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1766,2002,new object-ord ray-cast. algorithm.,2075,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1766,2002,new object-ord ray-cast. algorithm.,2101,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1766,2002,new object-ord ray-cast. algorithm.,2474,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1766,2002,new object-ord ray-cast. algorithm.,2413,-13.5633792092,0.449757768374,-5.00702382753,-7.66732661858,-5.87584860228,6.89686174762,
1767,2002,radial focus+context visual.,2224,-6.71086414545,-0.260030053303,1.02493864233,-3.18910353373,0.374221974744,9.34517589489,
1767,2002,radial focus+context visual.,2401,-6.71086414545,-0.260030053303,1.02493864233,-3.18910353373,0.374221974744,9.34517589489,
1767,2002,radial focus+context visual.,2551,-6.71086414545,-0.260030053303,1.02493864233,-3.18910353373,0.374221974744,9.34517589489,
1767,2002,radial focus+context visual.,2133,-6.71086414545,-0.260030053303,1.02493864233,-3.18910353373,0.374221974744,9.34517589489,
1768,2002,,2678,-14.0792396264,-16.6476332384,-7.66937145482,-1.00760998452,0.3188439167,-10.4854197748,
1769,2002,navig. larg inform.,2415,-0.258852168975,-22.2547619183,-7.36832299384,3.90051407208,9.25095509292,6.17605278872,
1770,2002,isosurfac compress.,2230,-16.2198435591,-2.32540600085,-3.94633977671,-4.20196760267,3.52443089138,-17.0235434118,
1770,2002,isosurfac compress.,2006,-16.2198435591,-2.32540600085,-3.94633977671,-4.20196760267,3.52443089138,-17.0235434118,
1771,2002,motion. estim. time. depend volum.,1883,-13.9833787212,12.3761299712,1.18681539912,-1.05136690136,-7.4071787643,-0.488985706614,
1773,2002,case. studi. adapt. interact visual. web-bas product. oper mesoscal. weather.,2020,8.19969264974,-13.632078724,-11.4143734922,-1.50672898273,0.365235202281,9.34389650621,
1773,2002,case. studi. adapt. interact visual. web-bas product. oper mesoscal. weather.,2418,8.19969264974,-13.632078724,-11.4143734922,-1.50672898273,0.365235202281,9.34389650621,
1773,2002,case. studi. adapt. interact visual. web-bas product. oper mesoscal. weather.,1961,8.19969264974,-13.632078724,-11.4143734922,-1.50672898273,0.365235202281,9.34389650621,
1773,2002,case. studi. adapt. interact visual. web-bas product. oper mesoscal. weather.,1994,8.19969264974,-13.632078724,-11.4143734922,-1.50672898273,0.365235202281,9.34389650621,
1774,2002,case. studi. look. perform. express.,2232,7.30357785273,-15.0301031053,-13.2354399039,1.32866156201,2.69023288812,-15.1318857396,
1776,2002,case. studi. lic. volum.,2359,-16.9311424631,2.76155160035,-1.43292488254,-0.319502966807,-5.52935882689,-7.8831464444,
1776,2002,case. studi. lic. volum.,2093,-16.9311424631,2.76155160035,-1.43292488254,-0.319502966807,-5.52935882689,-7.8831464444,
1776,2002,case. studi. lic. volum.,2283,-16.9311424631,2.76155160035,-1.43292488254,-0.319502966807,-5.52935882689,-7.8831464444,
1776,2002,case. studi. lic. volum.,2080,-16.9311424631,2.76155160035,-1.43292488254,-0.319502966807,-5.52935882689,-7.8831464444,
1777,2002,case. studi. interact render. adapt mesh refin.,2564,8.2243572259,-13.3672165997,-6.73883755831,-5.4024248882,0.391328573318,-8.1037427919,
1780,2002,case. studi. visual debug. finit element.,2107,7.72119647876,-15.0743793097,-5.7209190827,-1.52269531551,5.84998150812,-17.0091997886,
1780,2002,case. studi. visual debug. finit element.,1880,7.72119647876,-15.0743793097,-5.7209190827,-1.52269531551,5.84998150812,-17.0091997886,
1781,2002,case. studi. visual. analysi. rayleigh. number. convect. earth. mantl.,2735,8.75797842022,-13.971736566,-2.96482503115,0.376273056938,-5.92459704854,7.974106956,
1782,2002,case. studi. visual. lagrangian-eulerian time.,2113,6.54358126594,-15.0054342705,-0.254004367582,3.26277045832,4.8676986934,-15.977060744,
1782,2002,case. studi. visual. lagrangian-eulerian time.,1902,6.54358126594,-15.0054342705,-0.254004367582,3.26277045832,4.8676986934,-15.977060744,
1782,2002,case. studi. visual. lagrangian-eulerian time.,1960,6.54358126594,-15.0054342705,-0.254004367582,3.26277045832,4.8676986934,-15.977060744,
1782,2002,case. studi. visual. lagrangian-eulerian time.,2360,6.54358126594,-15.0054342705,-0.254004367582,3.26277045832,4.8676986934,-15.977060744,
1783,2002,christma. tree. case. studi. tomographi. tool. complex real world. comput.,1914,6.58010708949,-13.4933506516,-7.40378832459,0.473527406365,-7.41189321039,-0.492054467254,
1783,2002,christma. tree. case. studi. tomographi. tool. complex real world. comput.,1886,6.58010708949,-13.4933506516,-7.40378832459,0.473527406365,-7.41189321039,-0.492054467254,
1783,2002,christma. tree. case. studi. tomographi. tool. complex real world. comput.,1913,6.58010708949,-13.4933506516,-7.40378832459,0.473527406365,-7.41189321039,-0.492054467254,
1783,2002,christma. tree. case. studi. tomographi. tool. complex real world. comput.,2480,6.58010708949,-13.4933506516,-7.40378832459,0.473527406365,-7.41189321039,-0.492054467254,
1784,2002,compar evalu. visual. imag. comparison.,2102,-3.37522333667,-14.4762495445,-4.76533117545,-1.77037929875,-3.24996037235,-2.51119920008,
1784,2002,compar evalu. visual. imag. comparison.,2342,-3.37522333667,-14.4762495445,-4.76533117545,-1.77037929875,-3.24996037235,-2.51119920008,
1784,2002,compar evalu. visual. imag. comparison.,2156,-3.37522333667,-14.4762495445,-4.76533117545,-1.77037929875,-3.24996037235,-2.51119920008,
1785,2002,polygon. geometri. parallelogram. predict.,2095,-11.6952883821,-15.2770139299,-6.6290003847,-1.95756714662,2.50401726237,-15.1106483788,
1785,2002,polygon. geometri. parallelogram. predict.,1981,-11.6952883821,-15.2770139299,-6.6290003847,-1.95756714662,2.50401726237,-15.1106483788,
1785,2002,polygon. geometri. parallelogram. predict.,2094,-11.6952883821,-15.2770139299,-6.6290003847,-1.95756714662,2.50401726237,-15.1106483788,
1786,2002,vector. geometr algebra.,2296,-16.6875959589,-20.1689534616,1.74074217958,-0.772872546082,-2.3421245589,5.17890897829,
1786,2002,vector. geometr algebra.,2261,-16.6875959589,-20.1689534616,1.74074217958,-0.772872546082,-2.3421245589,5.17890897829,
1787,2002,cpr. planar reform.,1886,-14.4643433949,-12.4937415417,-7.04476121851,0.982149383192,3.0197100137,-15.0309587885,
1787,2002,cpr. planar reform.,1929,-14.4643433949,-12.4937415417,-7.04476121851,0.982149383192,3.0197100137,-15.0309587885,
1788,2002,direct surfac. extract. freehand. ultrasound.,2678,-16.3848322444,-7.03525832088,-6.3513904749,-3.73761284412,0.752280093643,-10.3067330947,
1788,2002,direct surfac. extract. freehand. ultrasound.,2491,-16.3848322444,-7.03525832088,-6.3513904749,-3.73761284412,0.752280093643,-10.3067330947,
1789,2002,effici compress. render. multi-resolut.,2095,-6.67299028647,4.76667865655,-3.62699630008,-3.82377525219,1.63428866874,-9.82120511252,
1789,2002,effici compress. render. multi-resolut.,1981,-6.67299028647,4.76667865655,-3.62699630008,-3.82377525219,1.63428866874,-9.82120511252,
1789,2002,effici compress. render. multi-resolut.,2094,-6.67299028647,4.76667865655,-3.62699630008,-3.82377525219,1.63428866874,-9.82120511252,
1790,2002,effici comput. topolog. level.,2285,-13.4753249403,-8.56380429825,-8.86748780822,4.69965807135,-6.2746032288,-3.94588835796,
1791,2002,effici simplif.,1891,-12.9903277485,-7.82417313804,1.05961113842,-3.28055500972,5.20128067609,-15.1553635495,
1791,2002,effici simplif.,2105,-12.9903277485,-7.82417313804,1.05961113842,-3.28055500972,5.20128067609,-15.1553635495,
1791,2002,effici simplif.,1865,-12.9903277485,-7.82417313804,1.05961113842,-3.28055500972,5.20128067609,-15.1553635495,
1791,2002,effici simplif.,1910,-12.9903277485,-7.82417313804,1.05961113842,-3.28055500972,5.20128067609,-15.1553635495,
1791,2002,effici simplif.,1977,-12.9903277485,-7.82417313804,1.05961113842,-3.28055500972,5.20128067609,-15.1553635495,
1793,2002,,2706,-14.0792396264,-16.6476332384,-5.74422282194,-2.46804336122,-6.33002634334,-3.79444686846,
1793,2002,,2285,-14.0792396264,-16.6476332384,-5.74422282194,-2.46804336122,-6.33002634334,-3.79444686846,
1793,2002,,2207,-14.0792396264,-16.6476332384,-5.74422282194,-2.46804336122,-6.33002634334,-3.79444686846,
1793,2002,,2057,-14.0792396264,-16.6476332384,-5.74422282194,-2.46804336122,-6.33002634334,-3.79444686846,
1793,2002,,2678,-14.0792396264,-16.6476332384,-5.74422282194,-2.46804336122,-6.33002634334,-3.79444686846,
1793,2002,,2013,-14.0792396264,-16.6476332384,-5.74422282194,-2.46804336122,-6.33002634334,-3.79444686846,
1793,2002,,2006,-14.0792396264,-16.6476332384,-5.74422282194,-2.46804336122,-6.33002634334,-3.79444686846,
1794,2002,surfac. case. studi.,1906,6.7633207485,-15.5265473325,-5.12934700279,0.783549404583,3.20043087431,-6.91432662388,
1795,2002,face-bas lumin. perceptu colormap. gener.,2415,-15.1226338193,2.32267007465,-9.97553763302,-1.18145251246,3.77956559194,-11.1912359558,
1795,2002,face-bas lumin. perceptu colormap. gener.,2592,-15.1226338193,2.32267007465,-9.97553763302,-1.18145251246,3.77956559194,-11.1912359558,
1795,2002,face-bas lumin. perceptu colormap. gener.,1921,-15.1226338193,2.32267007465,-9.97553763302,-1.18145251246,3.77956559194,-11.1912359558,
1797,2002,view-depend level-of-detail render. geometri.,2279,-9.21891586813,1.13271603562,-7.04509441997,1.60867726314,1.11604123027,-13.287984437,
1797,2002,view-depend level-of-detail render. geometri.,2377,-9.21891586813,1.13271603562,-7.04509441997,1.60867726314,1.11604123027,-13.287984437,
1797,2002,view-depend level-of-detail render. geometri.,2180,-9.21891586813,1.13271603562,-7.04509441997,1.60867726314,1.11604123027,-13.287984437,
1797,2002,view-depend level-of-detail render. geometri.,1930,-9.21891586813,1.13271603562,-7.04509441997,1.60867726314,1.11604123027,-13.287984437,
1797,2002,view-depend level-of-detail render. geometri.,2346,-9.21891586813,1.13271603562,-7.04509441997,1.60867726314,1.11604123027,-13.287984437,
1797,2002,view-depend level-of-detail render. geometri.,2195,-9.21891586813,1.13271603562,-7.04509441997,1.60867726314,1.11604123027,-13.287984437,
1801,2002,geometr. verif. flow.,2105,1.71067518649,-13.8524157425,-9.71416065186,0.130114186554,3.65330061087,-16.541674065,
1801,2002,geometr. verif. flow.,2191,1.71067518649,-13.8524157425,-9.71416065186,0.130114186554,3.65330061087,-16.541674065,
1801,2002,geometr. verif. flow.,2142,1.71067518649,-13.8524157425,-9.71416065186,0.130114186554,3.65330061087,-16.541674065,
1801,2002,geometr. verif. flow.,2564,1.71067518649,-13.8524157425,-9.71416065186,0.130114186554,3.65330061087,-16.541674065,
1802,2002,horizon. occlus. real-tim render.,2173,-10.8997896688,4.50085309463,-8.46413300965,-0.28552229484,1.8490908811,-10.6253403818,
1802,2002,horizon. occlus. real-tim render.,2180,-10.8997896688,4.50085309463,-8.46413300965,-0.28552229484,1.8490908811,-10.6253403818,
1802,2002,horizon. occlus. real-tim render.,2297,-10.8997896688,4.50085309463,-8.46413300965,-0.28552229484,1.8490908811,-10.6253403818,
1802,2002,horizon. occlus. real-tim render.,2279,-10.8997896688,4.50085309463,-8.46413300965,-0.28552229484,1.8490908811,-10.6253403818,
1802,2002,horizon. occlus. real-tim render.,2195,-10.8997896688,4.50085309463,-8.46413300965,-0.28552229484,1.8490908811,-10.6253403818,
1803,2002,immers volum. visual. case. studi.,2186,-16.9323490627,2.74048955824,-4.27508739983,-1.76420776394,-3.37037967259,-4.54182163128,
1803,2002,immers volum. visual. case. studi.,2231,-16.9323490627,2.74048955824,-4.27508739983,-1.76420776394,-3.37037967259,-4.54182163128,
1803,2002,immers volum. visual. case. studi.,2009,-16.9323490627,2.74048955824,-4.27508739983,-1.76420776394,-3.37037967259,-4.54182163128,
1803,2002,immers volum. visual. case. studi.,2192,-16.9323490627,2.74048955824,-4.27508739983,-1.76420776394,-3.37037967259,-4.54182163128,
1805,2002,interact render. larg volum.,1913,-9.32618957818,10.7917143879,-4.07712890392,-0.359112301156,-5.88352973965,6.92384678384,
1805,2002,interact render. larg volum.,2090,-9.32618957818,10.7917143879,-4.07712890392,-0.359112301156,-5.88352973965,6.92384678384,
1805,2002,interact render. larg volum.,2069,-9.32618957818,10.7917143879,-4.07712890392,-0.359112301156,-5.88352973965,6.92384678384,
1805,2002,interact render. larg volum.,2544,-9.32618957818,10.7917143879,-4.07712890392,-0.359112301156,-5.88352973965,6.92384678384,
1805,2002,interact render. larg volum.,1901,-9.32618957818,10.7917143879,-4.07712890392,-0.359112301156,-5.88352973965,6.92384678384,
1806,2002,interact spectral volum.,1901,-7.93476390258,11.3438610369,-6.32606537291,-3.71425300475,2.7115956951,-8.35716704634,
1806,2002,interact spectral volum.,1894,-7.93476390258,11.3438610369,-6.32606537291,-3.71425300475,2.7115956951,-8.35716704634,
1806,2002,interact spectral volum.,2285,-7.93476390258,11.3438610369,-6.32606537291,-3.71425300475,2.7115956951,-8.35716704634,
1807,2002,interact transluc. volum. procedur model.,2739,-7.42228956628,11.0020316682,-7.26994167111,-1.90900572729,-5.91350966351,7.94810054944,
1808,2002,interact view-depend render.,2011,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,1930,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,2084,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,1865,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,2272,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,2006,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,2203,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,2279,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,1895,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1808,2002,interact view-depend render.,2013,-9.36431042876,1.38501229416,-10.9378656469,6.3333152395,-6.22704351166,-4.01220243652,
1809,2002,interact visual. complex plant.,2279,-4.1066280504,12.4885274372,-6.46247027917,-1.88137949718,-3.09665369042,-4.7421180382,
1809,2002,interact visual. complex plant.,1899,-4.1066280504,12.4885274372,-6.46247027917,-1.88137949718,-3.09665369042,-4.7421180382,
1809,2002,interact visual. complex plant.,1911,-4.1066280504,12.4885274372,-6.46247027917,-1.88137949718,-3.09665369042,-4.7421180382,
1810,2002,isometr. embed. surfac. reconstruct.,2630,-18.517223742,-7.06729894669,-5.3517865842,-3.76656144914,4.81653873985,-12.9188120194,
1810,2002,isometr. embed. surfac. reconstruct.,2172,-18.517223742,-7.06729894669,-5.3517865842,-3.76656144914,4.81653873985,-12.9188120194,
1811,2002,kinet visual. techniqu. shape. structur.,2023,-3.8162188464,3.75933751006,-4.23441882233,-5.37507380888,-5.88675350907,6.87298257702,
1811,2002,kinet visual. techniqu. shape. structur.,782,-3.8162188464,3.75933751006,-4.23441882233,-5.37507380888,-5.88675350907,6.87298257702,
1815,2002,non-photorealist volum.,2257,-13.7728029434,10.406053992,-4.07677043647,1.67495111246,-5.3124942073,6.54651061482,
1815,2002,non-photorealist volum.,1911,-13.7728029434,10.406053992,-4.07677043647,1.67495111246,-5.3124942073,6.54651061482,
1815,2002,non-photorealist volum.,2027,-13.7728029434,10.406053992,-4.07677043647,1.67495111246,-5.3124942073,6.54651061482,
1815,2002,non-photorealist volum.,1893,-13.7728029434,10.406053992,-4.07677043647,1.67495111246,-5.3124942073,6.54651061482,
1815,2002,non-photorealist volum.,1914,-13.7728029434,10.406053992,-4.07677043647,1.67495111246,-5.3124942073,6.54651061482,
1815,2002,non-photorealist volum.,1999,-13.7728029434,10.406053992,-4.07677043647,1.67495111246,-5.3124942073,6.54651061482,
1816,2002,view-depend render.,2099,-9.30519363493,1.19272936201,-6.51870229924,2.03614830488,0.987546904137,-13.0998596742,
1816,2002,view-depend render.,2279,-9.30519363493,1.19272936201,-6.51870229924,2.03614830488,0.987546904137,-13.0998596742,
1816,2002,view-depend render.,1993,-9.30519363493,1.19272936201,-6.51870229924,2.03614830488,0.987546904137,-13.0998596742,
1816,2002,view-depend render.,2159,-9.30519363493,1.19272936201,-6.51870229924,2.03614830488,0.987546904137,-13.0998596742,
1816,2002,view-depend render.,2432,-9.30519363493,1.19272936201,-6.51870229924,2.03614830488,0.987546904137,-13.0998596742,
1817,2002,tensor reconstruct. diffus. tensor. mri.,2076,-18.4684297562,-11.0310206469,2.27946133739,-5.48358686857,0.642470947842,-12.2153878056,
