target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
1342,2005,interact visual. genealog graph.,1466,-3.8988387641,11.5723927096,-6.52720514961,3.98622619521,-2.03316512161,1.10558272712,
1342,2005,interact visual. genealog graph.,2220,-3.8988387641,11.5723927096,-6.52720514961,3.98622619521,-2.03316512161,1.10558272712,
1342,2005,interact visual. genealog graph.,2685,-3.8988387641,11.5723927096,-6.52720514961,3.98622619521,-2.03316512161,1.10558272712,
1342,2005,interact visual. genealog graph.,1753,-3.8988387641,11.5723927096,-6.52720514961,3.98622619521,-2.03316512161,1.10558272712,
1343,2005,analyt activ. inform. visual.,2702,-0.129664482186,-20.3727583788,-8.21725862063,0.704470152361,2.21094437836,-0.144841622626,
1343,2005,analyt activ. inform. visual.,2122,-0.129664482186,-20.3727583788,-8.21725862063,0.704470152361,2.21094437836,-0.144841622626,
1343,2005,analyt activ. inform. visual.,1937,-0.129664482186,-20.3727583788,-8.21725862063,0.704470152361,2.21094437836,-0.144841622626,
1343,2005,analyt activ. inform. visual.,1452,-0.129664482186,-20.3727583788,-8.21725862063,0.704470152361,2.21094437836,-0.144841622626,
1343,2005,analyt activ. inform. visual.,1840,-0.129664482186,-20.3727583788,-8.21725862063,0.704470152361,2.21094437836,-0.144841622626,
1344,2005,multivari. glyph.,2399,5.86023144364,-2.13019600269,-10.6481550958,-2.18830640378,9.26944035744,6.14955565524,
1344,2005,multivari. glyph.,2368,5.86023144364,-2.13019600269,-10.6481550958,-2.18830640378,9.26944035744,6.14955565524,
1344,2005,multivari. glyph.,2074,5.86023144364,-2.13019600269,-10.6481550958,-2.18830640378,9.26944035744,6.14955565524,
1344,2005,multivari. glyph.,1982,5.86023144364,-2.13019600269,-10.6481550958,-2.18830640378,9.26944035744,6.14955565524,
1345,2005,visual analysi.,2716,10.8749251365,-0.580374686339,-8.51076857059,0.651969485185,3.49706333434,2.20280299828,
1345,2005,visual analysi.,2726,10.8749251365,-0.580374686339,-8.51076857059,0.651969485185,3.49706333434,2.20280299828,
1345,2005,visual analysi.,1644,10.8749251365,-0.580374686339,-8.51076857059,0.651969485185,3.49706333434,2.20280299828,
1345,2005,visual analysi.,1738,10.8749251365,-0.580374686339,-8.51076857059,0.651969485185,3.49706333434,2.20280299828,
1346,2005,prisad. partit render. infrastructur. scalabl accordion.,1747,-12.2742134311,-0.742525649279,-5.55508422985,2.85449736117,4.89397521101,0.326337802626,
1346,2005,prisad. partit render. infrastructur. scalabl accordion.,1496,-12.2742134311,-0.742525649279,-5.55508422985,2.85449736117,4.89397521101,0.326337802626,
1347,2005,structur.,2726,-3.08140405694,4.48460259218,-7.97719873144,-1.75801141817,4.60348081537,-4.75496746822,
1347,2005,structur.,2074,-3.08140405694,4.48460259218,-7.97719873144,-1.75801141817,4.60348081537,-4.75496746822,
1347,2005,structur.,1500,-3.08140405694,4.48460259218,-7.97719873144,-1.75801141817,4.60348081537,-4.75496746822,
1349,2005,tempor visual. effici partit.,1861,-2.43476860262,-7.39456510778,-7.69559286631,1.25751789304,-1.63894343797,0.607204036773,
1349,2005,tempor visual. effici partit.,1847,-2.43476860262,-7.39456510778,-7.69559286631,1.25751789304,-1.63894343797,0.607204036773,
1350,2005,visual code. navig. interact toolset. sourc. code. investig.,2035,-6.43538946671,12.8015421769,-6.29602842613,6.08434444885,4.52674346737,-11.6271949407,
1350,2005,visual code. navig. interact toolset. sourc. code. investig.,1892,-6.43538946671,12.8015421769,-6.29602842613,6.08434444885,4.52674346737,-11.6271949407,
1352,2005,bucket. text. pipe.,1847,0.952083410998,-4.45031309957,-9.4116732441,-0.391887444044,9.26368456812,6.14285503082,
1352,2005,bucket. text. pipe.,1756,0.952083410998,-4.45031309957,-9.4116732441,-0.391887444044,9.26368456812,6.14285503082,
1352,2005,bucket. text. pipe.,1633,0.952083410998,-4.45031309957,-9.4116732441,-0.391887444044,9.26368456812,6.14285503082,
1352,2005,bucket. text. pipe.,2042,0.952083410998,-4.45031309957,-9.4116732441,-0.391887444044,9.26368456812,6.14285503082,
1354,2005,visual correl. situat awar.,1661,-2.71219322798,-4.72279870798,-8.00993941716,1.12460809843,0.374199129194,9.34589893181,
1355,2005,visual. graph.,1447,-0.491154179644,-9.83206498969,-6.0255175353,4.53048314395,5.15134063594,-10.5291224347,
1355,2005,visual. graph.,2321,-0.491154179644,-9.83206498969,-6.0255175353,4.53048314395,5.15134063594,-10.5291224347,
1355,2005,visual. graph.,1645,-0.491154179644,-9.83206498969,-6.0255175353,4.53048314395,5.15134063594,-10.5291224347,
1356,2005,coordin. situ.,1751,-6.50457213975,-10.3087827815,-9.19016604518,-4.72984058749,6.766031861,-13.0136560778,
1356,2005,coordin. situ.,1457,-6.50457213975,-10.3087827815,-9.19016604518,-4.72984058749,6.766031861,-13.0136560778,
1356,2005,coordin. situ.,1496,-6.50457213975,-10.3087827815,-9.19016604518,-4.72984058749,6.766031861,-13.0136560778,
1356,2005,coordin. situ.,2314,-6.50457213975,-10.3087827815,-9.19016604518,-4.72984058749,6.766031861,-13.0136560778,
1356,2005,coordin. situ.,2227,-6.50457213975,-10.3087827815,-9.19016604518,-4.72984058749,6.766031861,-13.0136560778,
1356,2005,coordin. situ.,1757,-6.50457213975,-10.3087827815,-9.19016604518,-4.72984058749,6.766031861,-13.0136560778,
1356,2005,coordin. situ.,1937,-6.50457213975,-10.3087827815,-9.19016604518,-4.72984058749,6.766031861,-13.0136560778,
1356,2005,coordin. situ.,1755,-6.50457213975,-10.3087827815,-9.19016604518,-4.72984058749,6.766031861,-13.0136560778,
1357,2005,vizster. visual.,1447,-15.1804748242,-16.8122108811,-8.74738001436,5.45916575805,0.361987153476,9.39321302557,
1358,2005,voronoi.,1464,-20.8819861165,-11.120274532,-8.32140972164,-0.00412899371669,8.93658834369,6.2619607987,
1358,2005,voronoi.,1855,-20.8819861165,-11.120274532,-8.32140972164,-0.00412899371669,8.93658834369,6.2619607987,
1358,2005,voronoi.,2685,-20.8819861165,-11.120274532,-8.32140972164,-0.00412899371669,8.93658834369,6.2619607987,
1358,2005,voronoi.,1519,-20.8819861165,-11.120274532,-8.32140972164,-0.00412899371669,8.93658834369,6.2619607987,
1358,2005,voronoi.,2600,-20.8819861165,-11.120274532,-8.32140972164,-0.00412899371669,8.93658834369,6.2619607987,
1358,2005,voronoi.,2035,-20.8819861165,-11.120274532,-8.32140972164,-0.00412899371669,8.93658834369,6.2619607987,
1359,2005,asymmetr tensor. analysi.,2299,11.9102970516,-0.775214606633,3.25349614291,-3.28662744449,1.51863506918,-11.4518793407,
1359,2005,asymmetr tensor. analysi.,2164,11.9102970516,-0.775214606633,3.25349614291,-3.28662744449,1.51863506918,-11.4518793407,
1359,2005,asymmetr tensor. analysi.,2501,11.9102970516,-0.775214606633,3.25349614291,-3.28662744449,1.51863506918,-11.4518793407,
1359,2005,asymmetr tensor. analysi.,2501,11.9102970516,-0.775214606633,3.25349614291,-3.28662744449,1.51863506918,-11.4518793407,
1359,2005,asymmetr tensor. analysi.,1576,11.9102970516,-0.775214606633,3.25349614291,-3.28662744449,1.51863506918,-11.4518793407,
1359,2005,asymmetr tensor. analysi.,2209,11.9102970516,-0.775214606633,3.25349614291,-3.28662744449,1.51863506918,-11.4518793407,
1359,2005,asymmetr tensor. analysi.,2076,11.9102970516,-0.775214606633,3.25349614291,-3.28662744449,1.51863506918,-11.4518793407,
1360,2005,contract. system. visual.,2379,-14.4521477857,-17.7265941827,-1.99585518286,1.12651288801,3.70697617171,-17.28686072,
1360,2005,contract. system. visual.,2720,-14.4521477857,-17.7265941827,-1.99585518286,1.12651288801,3.70697617171,-17.28686072,
1360,2005,contract. system. visual.,2418,-14.4521477857,-17.7265941827,-1.99585518286,1.12651288801,3.70697617171,-17.28686072,
1360,2005,contract. system. visual.,2667,-14.4521477857,-17.7265941827,-1.99585518286,1.12651288801,3.70697617171,-17.28686072,
1360,2005,contract. system. visual.,2262,-14.4521477857,-17.7265941827,-1.99585518286,1.12651288801,3.70697617171,-17.28686072,
1361,2005,feature-driven approach. volum. visual.,2443,-14.4997884599,7.78892944151,-4.06759600561,1.71581364195,-4.24877358223,-5.50154213344,
1361,2005,feature-driven approach. volum. visual.,1589,-14.4997884599,7.78892944151,-4.06759600561,1.71581364195,-4.24877358223,-5.50154213344,
1361,2005,feature-driven approach. volum. visual.,1790,-14.4997884599,7.78892944151,-4.06759600561,1.71581364195,-4.24877358223,-5.50154213344,
1361,2005,feature-driven approach. volum. visual.,1430,-14.4997884599,7.78892944151,-4.06759600561,1.71581364195,-4.24877358223,-5.50154213344,
1361,2005,feature-driven approach. volum. visual.,2285,-14.4997884599,7.78892944151,-4.06759600561,1.71581364195,-4.24877358223,-5.50154213344,
1361,2005,feature-driven approach. volum. visual.,1813,-14.4997884599,7.78892944151,-4.06759600561,1.71581364195,-4.24877358223,-5.50154213344,
1362,2005,handheld. flexibl display. system.,1909,-2.14999718915,-11.61519048,-9.12721915811,-3.93910180798,-0.739282589435,8.794811648,
1362,2005,handheld. flexibl display. system.,1676,-2.14999718915,-11.61519048,-9.12721915811,-3.93910180798,-0.739282589435,8.794811648,
1363,2005,shader-bas parallel. render. framework.,2418,-11.7526185397,0.422227865643,-7.72940463014,5.40506639789,-5.91627649434,7.948343108,
1363,2005,shader-bas parallel. render. framework.,1783,-11.7526185397,0.422227865643,-7.72940463014,5.40506639789,-5.91627649434,7.948343108,
1364,2005,batch. multi. triangul.,2279,-5.88608402697,5.38851701156,-2.57823748431,4.18177158698,5.20128067609,-15.1553635495,
1364,2005,batch. multi. triangul.,1797,-5.88608402697,5.38851701156,-2.57823748431,4.18177158698,5.20128067609,-15.1553635495,
1364,2005,batch. multi. triangul.,2195,-5.88608402697,5.38851701156,-2.57823748431,4.18177158698,5.20128067609,-15.1553635495,
1364,2005,batch. multi. triangul.,2377,-5.88608402697,5.38851701156,-2.57823748431,4.18177158698,5.20128067609,-15.1553635495,
1364,2005,batch. multi. triangul.,1837,-5.88608402697,5.38851701156,-2.57823748431,4.18177158698,5.20128067609,-15.1553635495,
1364,2005,batch. multi. triangul.,1580,-5.88608402697,5.38851701156,-2.57823748431,4.18177158698,5.20128067609,-15.1553635495,
1367,2005,curve-skeleton.,1538,-14.6132168112,-14.697593639,-8.97385494409,-1.48107998765,3.92965799008,-13.2523439348,
1367,2005,curve-skeleton.,1596,-14.6132168112,-14.697593639,-8.97385494409,-1.48107998765,3.92965799008,-13.2523439348,
1367,2005,curve-skeleton.,1787,-14.6132168112,-14.697593639,-8.97385494409,-1.48107998765,3.92965799008,-13.2523439348,
1367,2005,curve-skeleton.,2524,-14.6132168112,-14.697593639,-8.97385494409,-1.48107998765,3.92965799008,-13.2523439348,
1367,2005,curve-skeleton.,2079,-14.6132168112,-14.697593639,-8.97385494409,-1.48107998765,3.92965799008,-13.2523439348,
1367,2005,curve-skeleton.,1665,-14.6132168112,-14.697593639,-8.97385494409,-1.48107998765,3.92965799008,-13.2523439348,
1367,2005,curve-skeleton.,1889,-14.6132168112,-14.697593639,-8.97385494409,-1.48107998765,3.92965799008,-13.2523439348,
1368,2005,dataset. travers. motion-control transfer.,1675,-9.1903060272,-8.24351384115,-1.29362787858,-7.00840802145,2.37287272482,-5.51143775891,
1368,2005,dataset. travers. motion-control transfer.,1777,-9.1903060272,-8.24351384115,-1.29362787858,-7.00840802145,2.37287272482,-5.51143775891,
1368,2005,dataset. travers. motion-control transfer.,1815,-9.1903060272,-8.24351384115,-1.29362787858,-7.00840802145,2.37287272482,-5.51143775891,
1368,2005,dataset. travers. motion-control transfer.,1689,-9.1903060272,-8.24351384115,-1.29362787858,-7.00840802145,2.37287272482,-5.51143775891,
1368,2005,dataset. travers. motion-control transfer.,1546,-9.1903060272,-8.24351384115,-1.29362787858,-7.00840802145,2.37287272482,-5.51143775891,
1368,2005,dataset. travers. motion-control transfer.,1889,-9.1903060272,-8.24351384115,-1.29362787858,-7.00840802145,2.37287272482,-5.51143775891,
1369,2005,differenti. protein. express. analysi. liquid-chromatography/mass-spectrometri. visual.,2287,11.0311198855,-0.0901721621439,-5.92668630578,1.91291673075,0.0779704931564,4.52338022148,
1370,2005,manag. larg volum. visual.,1827,-12.3257388398,12.9328057376,-11.7014929778,-2.14741155384,-5.91653236093,7.93813025138,
1370,2005,manag. larg volum. visual.,1805,-12.3257388398,12.9328057376,-11.7014929778,-2.14741155384,-5.91653236093,7.93813025138,
1370,2005,manag. larg volum. visual.,2050,-12.3257388398,12.9328057376,-11.7014929778,-2.14741155384,-5.91653236093,7.93813025138,
1370,2005,manag. larg volum. visual.,2203,-12.3257388398,12.9328057376,-11.7014929778,-2.14741155384,-5.91653236093,7.93813025138,
1370,2005,manag. larg volum. visual.,1602,-12.3257388398,12.9328057376,-11.7014929778,-2.14741155384,-5.91653236093,7.93813025138,
1370,2005,manag. larg volum. visual.,1604,-12.3257388398,12.9328057376,-11.7014929778,-2.14741155384,-5.91653236093,7.93813025138,
1370,2005,manag. larg volum. visual.,2083,-12.3257388398,12.9328057376,-11.7014929778,-2.14741155384,-5.91653236093,7.93813025138,
1371,2005,sampl.,1852,-12.5987968804,-12.2089308145,-9.0954231456,6.49311548038,5.20128067609,-15.1553635495,
1371,2005,sampl.,1498,-12.5987968804,-12.2089308145,-9.0954231456,6.49311548038,5.20128067609,-15.1553635495,
1371,2005,sampl.,1753,-12.5987968804,-12.2089308145,-9.0954231456,6.49311548038,5.20128067609,-15.1553635495,
1371,2005,sampl.,1646,-12.5987968804,-12.2089308145,-9.0954231456,6.49311548038,5.20128067609,-15.1553635495,
1372,2005,evalu. fiber. diffus. tensor.,1879,-18.333907922,-11.1693585697,-4.74010267443,3.04057889217,4.76385085392,-5.10052055911,
1374,2005,example-bas volum.,1539,-13.2618176086,8.20153088176,-8.09214431374,-0.519018461057,-0.159855201654,-6.44450103268,
1374,2005,example-bas volum.,2027,-13.2618176086,8.20153088176,-8.09214431374,-0.519018461057,-0.159855201654,-6.44450103268,
1374,2005,example-bas volum.,1689,-13.2618176086,8.20153088176,-8.09214431374,-0.519018461057,-0.159855201654,-6.44450103268,
1374,2005,example-bas volum.,2112,-13.2618176086,8.20153088176,-8.09214431374,-0.519018461057,-0.159855201654,-6.44450103268,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,1807,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,2530,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,1869,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,1675,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,1796,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,1684,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,1766,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,1663,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1375,2005,frame-to-fram coher. high-qual. volum. hardwar.,1559,-10.6262948597,8.04491801052,-4.74545738683,-7.49416132749,1.33486721836,-13.5668872686,
1376,2005,tensor. stress.,2172,-17.3074579101,-11.4671702094,3.31448379937,-3.39140424711,0.667589473816,-12.1960104365,
1376,2005,tensor. stress.,2630,-17.3074579101,-11.4671702094,3.31448379937,-3.39140424711,0.667589473816,-12.1960104365,
1376,2005,tensor. stress.,1817,-17.3074579101,-11.4671702094,3.31448379937,-3.39140424711,0.667589473816,-12.1960104365,
1376,2005,tensor. stress.,2501,-17.3074579101,-11.4671702094,3.31448379937,-3.39140424711,0.667589473816,-12.1960104365,
1376,2005,tensor. stress.,2103,-17.3074579101,-11.4671702094,3.31448379937,-3.39140424711,0.667589473816,-12.1960104365,
1376,2005,tensor. stress.,1959,-17.3074579101,-11.4671702094,3.31448379937,-3.39140424711,0.667589473816,-12.1960104365,
1376,2005,tensor. stress.,2529,-17.3074579101,-11.4671702094,3.31448379937,-3.39140424711,0.667589473816,-12.1960104365,
1377,2005,order. topolog simplif. vector.,2060,-19.0309577992,-15.1101718444,2.01003202563,-0.717498885641,5.20128067609,-15.1553635495,
1377,2005,order. topolog simplif. vector.,1786,-19.0309577992,-15.1101718444,2.01003202563,-0.717498885641,5.20128067609,-15.1553635495,
1377,2005,order. topolog simplif. vector.,2014,-19.0309577992,-15.1101718444,2.01003202563,-0.717498885641,5.20128067609,-15.1553635495,
1377,2005,order. topolog simplif. vector.,2644,-19.0309577992,-15.1101718444,2.01003202563,-0.717498885641,5.20128067609,-15.1553635495,
1377,2005,order. topolog simplif. vector.,1962,-19.0309577992,-15.1101718444,2.01003202563,-0.717498885641,5.20128067609,-15.1553635495,
1377,2005,order. topolog simplif. vector.,1888,-19.0309577992,-15.1101718444,2.01003202563,-0.717498885641,5.20128067609,-15.1553635495,
1377,2005,order. topolog simplif. vector.,1714,-19.0309577992,-15.1101718444,2.01003202563,-0.717498885641,5.20128067609,-15.1553635495,
1378,2005,extract. parallel vector. applic. core. line.,1591,-19.1029492916,-16.8195336136,2.13832225346,2.65027333655,-5.52771925567,-7.88182815062,
1378,2005,extract. parallel vector. applic. core. line.,2524,-19.1029492916,-16.8195336136,2.13832225346,2.65027333655,-5.52771925567,-7.88182815062,
1378,2005,extract. parallel vector. applic. core. line.,2105,-19.1029492916,-16.8195336136,2.13832225346,2.65027333655,-5.52771925567,-7.88182815062,
1378,2005,extract. parallel vector. applic. core. line.,2593,-19.1029492916,-16.8195336136,2.13832225346,2.65027333655,-5.52771925567,-7.88182815062,
1378,2005,extract. parallel vector. applic. core. line.,2552,-19.1029492916,-16.8195336136,2.13832225346,2.65027333655,-5.52771925567,-7.88182815062,
1378,2005,extract. parallel vector. applic. core. line.,1867,-19.1029492916,-16.8195336136,2.13832225346,2.65027333655,-5.52771925567,-7.88182815062,
1378,2005,extract. parallel vector. applic. core. line.,2162,-19.1029492916,-16.8195336136,2.13832225346,2.65027333655,-5.52771925567,-7.88182815062,
1378,2005,extract. parallel vector. applic. core. line.,2142,-19.1029492916,-16.8195336136,2.13832225346,2.65027333655,-5.52771925567,-7.88182815062,
1379,2005,eyegaz. analysi.,1705,10.8545001011,-0.553341836276,-13.2398228323,0.741093883257,0.355442210514,9.37318246987,
1379,2005,eyegaz. analysi.,2239,10.8545001011,-0.553341836276,-13.2398228323,0.741093883257,0.355442210514,9.37318246987,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,1902,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,2459,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,1599,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,2593,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,2578,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,1605,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,2579,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,1668,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,2361,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1380,2005,eyelet. particl. steadi visual. unsteadi flow.,1591,2.25001108036,-13.6802383324,-0.0529555610646,-0.281403585806,-5.60078276058,-7.49244508415,
1381,2005,farthest. point. effici placement.,1959,-9.17614602604,-2.89144792258,-6.57186123723,-2.31851277744,2.02388797972,-14.605213898,
1382,2005,fast. reproduc fiber. bundl select. dti. visual.,2103,-11.2835667942,-1.91273318056,2.54675151412,-5.34691778022,1.99813539016,-14.7190477539,
1382,2005,fast. reproduc fiber. bundl select. dti. visual.,1534,-11.2835667942,-1.91273318056,2.54675151412,-5.34691778022,1.99813539016,-14.7190477539,
1383,2005,fast. visual. shear-warp. wavelet.,2175,-11.4546542299,-1.85085757309,-7.13451099458,-1.97763512293,-5.9156562058,7.94910768924,
1383,2005,fast. visual. shear-warp. wavelet.,1923,-11.4546542299,-1.85085757309,-7.13451099458,-1.97763512293,-5.9156562058,7.94910768924,
1383,2005,fast. visual. shear-warp. wavelet.,2474,-11.4546542299,-1.85085757309,-7.13451099458,-1.97763512293,-5.9156562058,7.94910768924,
1383,2005,fast. visual. shear-warp. wavelet.,2739,-11.4546542299,-1.85085757309,-7.13451099458,-1.97763512293,-5.9156562058,7.94910768924,
1384,2005,framework. higher-ord basi.,2269,-4.85457714425,0.309697226206,-3.12191794868,-0.943778250644,3.71844430658,-7.34534019011,
1384,2005,framework. higher-ord basi.,1521,-4.85457714425,0.309697226206,-3.12191794868,-0.943778250644,3.71844430658,-7.34534019011,
1384,2005,framework. higher-ord basi.,2641,-4.85457714425,0.309697226206,-3.12191794868,-0.943778250644,3.71844430658,-7.34534019011,
1384,2005,framework. higher-ord basi.,2418,-4.85457714425,0.309697226206,-3.12191794868,-0.943778250644,3.71844430658,-7.34534019011,
1385,2005,visual. mass. spectrometri.,2377,-11.4879531428,-14.5492477445,-6.02118743031,-0.382312037255,3.38622265529,-16.8111960049,
1385,2005,visual. mass. spectrometri.,2195,-11.4879531428,-14.5492477445,-6.02118743031,-0.382312037255,3.38622265529,-16.8111960049,
1385,2005,visual. mass. spectrometri.,2279,-11.4879531428,-14.5492477445,-6.02118743031,-0.382312037255,3.38622265529,-16.8111960049,
1386,2005,radiographi.,1984,-15.1705098047,-17.0031384121,-3.49162560068,-1.89615761002,-5.91943107945,7.95874384275,
1386,2005,radiographi.,1579,-15.1705098047,-17.0031384121,-3.49162560068,-1.89615761002,-5.91943107945,7.95874384275,
1386,2005,radiographi.,1684,-15.1705098047,-17.0031384121,-3.49162560068,-1.89615761002,-5.91943107945,7.95874384275,
1387,2005,high dynam rang. volum. visual.,2220,-10.850644269,7.92033532675,-11.517980308,-3.37817559175,-5.35321575349,7.1191150351,
